ID|Naslov|Avtor|Mentor|Ključne besede|Leto|Jezik|Organizacija|Kraj|Ogledi|Prenosi
44754|Deformacija spektrinskega skeleta pri predpisanih spremembah oblike rdeče krvne celice|Švelc Kebe, Tjaša|Svetina, Saša|rdeča krvna celica, membranski skelet, spektrin, sproščena oblika, deformacija, aspiracija z mikropipeto, adhezija|2014|Slovenski jezik|FNM - Fakulteta za naravoslovje in matematiko|[Maribor|2632|153
44876|Preverjanje spretnosti učencev z različnimi metodami pouka tehnike v kompetenčno zasnovanem kurikulumu|Pešaković, Dragica|Aberšek, Boris|kompetenčno zasnovani kurikulum, generične kompetence, spretnosti učencev, učne metode, didaktični pristopi, triangulacija|2014|Slovenski jezik|FNM - Fakulteta za naravoslovje in matematiko|[Maribor|2136|430
44846|Razvoj modela usposabljanja učiteljev razrednega pouka za poučevanje predmeta naravoslovje in tehnika|Delčnjak Smrečnik, Irena|Fošnarič, Samo|osnovna šola, pouk naravoslovja, predmet naravoslovje in tehnika, razredni učitelj, nadaljnje izobraževanje in usposabljanje|2014|Slovenski jezik|PEF - Pedagoška fakulteta|[S. l.|3718|304
44489|STABILITY AND METASTABILITY OF NEMATIC GLASSES|Ranjkesh Siahkal, Amid|KRALJ, SAMO|nematic liquid crystals, topological defect, order parameter, symmetry breaking, domains, Random field, larkin-Imry–Ma theorem, speroNematics|2014|Angleški jezik|FNM - Fakulteta za naravoslovje in matematiko|[Maribor|1975|148
44940|Upodabljanje velikih količin letalskih podatkov LiDAR|Kuder, Marko|Žalik, Borut|računalništvo, algoritmi, LiDAR, upodabljanje terena, točkovno upodabljanje, hibridno upodabljanje, zaznavanje površij, izris v teksturo|2014|Slovenski jezik|FERI - Fakulteta za elektrotehniko, računalništvo in informatiko|Maribor|2124|304
44544|DOLOČEVANJE ENDOKRINIH MOTILCEV V URINU Z GC/MS IN KEMOMETRIJSKA KARAKTERIZACIJA|Kranvogl, Roman|Brodnjak Vončina, Darinka|Ftalati, metaboliti ftalatov, alkilfenoli, bisfenol A, plinska kromatografija, masna spektrometrija, urin, kemometrija.|2014|Slovenski jezik|FKKT - Fakulteta za kemijo in kemijsko tehnologijo|Maribor|3499|552
44241|Sinteza poroznih materialov iz metakrilatov in vinilestrov|Turnšek, Marko|Krajnc, Peter|polimeri, polimerizacija v masi, glicidil metakrilat, emulzije z visokim deležem notranje faze, divinil adipat, monolit, emulzija, poliHIPE, funkcionalizacija polimerov, biorazgradnja, kompozitni materiali, porozna keramika|2014|Slovenski jezik|FKKT - Fakulteta za kemijo in kemijsko tehnologijo|Maribor|2360|347
44779|TERMO-OPTIČNE VLAKENSKE NAPRAVE NA OSNOVI Z VANADIJEM DOPIRANIH OPTIČNIH VLAKEN|Matjašec, Žiga|Đonlagić, Denis|termo-optične naprave, z vanadijem dopirano optično vlakno, modulator optične poti, senzor toplotne prevodnosti, senzor masnega razmerja, senzor nizkih tlakov|2014|Slovenski jezik|FERI - Fakulteta za elektrotehniko, računalništvo in informatiko|Maribor|2838|284
43885|VPLIV DEJAVNIKOV POSLOVNEGA MODELA PONUDNIKA NA UVEDBO RAČUNALNIŠTVA V OBLAKU|Bogataj Habjan, Kristina|Pucihar, Andreja|- uvedba storitev računalništva v oblaku, dejavniki poslovnega modela, programska rešitev kot storitev, platforma kot storitev, infrastruktura kot storitev.|2014|Slovenski jezik|FOV - Fakulteta za organizacijske vede|Maribor|3035|327
43884|Načrtovanje visokotlačne separacije maščobnih kislin iz rastlinskih olj|Kotnik, Petra|Knez, Željko|fazno ravnotežje, ekstrakcija, separacija, ogljikov dioksid, rastlinska olja, proste maščobne kisline, beta-sitosterol, gamma-linolenska kislina|2014|Slovenski jezik|FKKT - Fakulteta za kemijo in kemijsko tehnologijo|Maribor|2521|342
44113|TORZIJSKO ELASTIČNO IZRAVNAVANJE PRI PREOBLIKOVANJU PLOČEVIN Z VISOKO TRDNOSTJO|Deželak, Mihael|Pahole, Ivo|preoblikovanje pločevin, torzijsko elastično izravnavanje, pločevine z visoko trdnostjo, metoda končnih elementov, strojno učenje, metoda izboljšanja napovedi, načrtovanje eksperimentov, stohastična analiza, parcialna analiza|2014|Slovenski jezik|FS - Fakulteta za strojništvo|[Maribor|2156|398
44304|ALGORITEM STISKANJA DOMENSKIH ZAPOREDIJ SLIK S PROJEKCIJO V PROSTOR OSNOVNIH KOMPONENT|Gangl, Simon|Žalik, Borut|algoritmi, izgubno stiskanje, stiskanje zaporedij slik, stiskanje videoposnetkov, slike DICOM, PCA, analiza osnovnih komponent, lasten prostor, projekcija v lasten prostor, lasten vektor|2014|Slovenski jezik|FERI - Fakulteta za elektrotehniko, računalništvo in informatiko|Maribor|2538|225
44232|Biološki dejavniki tveganja po operaciji jeter zaradi zasevkov raka debelega črevesa in danke|Ivanecz, Arpad|Potrč, Stojan|rak debelega črevesa in danke, jetrni zasevki, kirurgija, napovedni dejavniki tveganja, biološki označevalci|2014|Slovenski jezik|MF - Medicinska fakulteta|Maribor|3263|389
44305|Kriminalistična postmortalna diagnostika v konceptu prenove mrliškopregledne službe : doktorska disertacija|Jevšek, Aleksander|Dvoršek, Anton|kriminalistično preiskovanje, preiskovalne napake, smrtni primeri, samomori, umori, uboji, smrtne nesreče, ogled kraja kaznivega dejanja, mrliškopregledna služba, sodna medicina, postmortalna diagnostika, forenzična patologija, doktorske disertacije|2014|Slovenski jezik|FVV - Fakulteta za varnostne vede|[Ljubljana|3095|566
43947|RAZVOJ VIRTUALNEGA MODELA ČLOVEŠKE ROKE ZA ERGONOMSKO OBLIKOVANJE IZDELKOV|Harih, Gregor|Dolšak, Bojan|razvoj izdelka, ergonomija, virtualni model človeške roke, ročaj orodja, medicinsko slikanje, oblika ročaja, udobje, metoda končnih elementov, izbira materiala, kontaktni tlak, simulacija oprijema, hiper-elastične pene|2014|Slovenski jezik|FS - Fakulteta za strojništvo|[Maribor|2329|290
44058|Magnetni nanodelci na osnovi zlitin NiCu in NiCr za uporabo v samoregulativni magnetni hipertermiji|Stergar, Janja|Ban, Irena|magnetni nanodelci, Curiejeva temperatura, magnetna hipertermija, mehansko mletje, mikroemulzijska metoda, sol-gel metoda, silika, magnetna tekočina|2014|Slovenski jezik|FKKT - Fakulteta za kemijo in kemijsko tehnologijo|Maribor|2871|358
44028|Odvajanja in sorodne preslikave na nekaterih strukturah algebre in funkcionalne analize|Širovnik, Nejc|Vukman, Joso|prakolobar polprakolobar, Banachov prostor, algebra omejenih linearnih operatorjev, standardna operatorska algebra, aditivna preslikava, odvajanje, jordansko odvajanje, jordansko trojno odvajanje, centralizator, involucija, funkcijska identiteta, omejen linearen operator.|2014|Slovenski jezik|FNM - Fakulteta za naravoslovje in matematiko|[Maribor|2152|147
43448|MOČNO VEZANE RAČUNALNIŠKE SIMULACIJE S TOKOM GNANE DARRIEUSOVE TURBINE|Fleisinger, Matjaž|Vesenjak, Matej|Darrieusova turbina, hidrokinetične turbine, Močno vezane simulacije, Računalniška dinamika tekočin, Metoda končnih elementov|2014|Slovenski jezik|FS - Fakulteta za strojništvo|[Maribor|2540|183
43969|VPLIV BIOGORIV NA PROCES ZGOREVANJA V DIZELSKEM MOTORJU|Lešnik, Luka|Kegl, Breda|dizelski motor, biodizel, podmodel za določitev parametrov, emisije, karakteristika sproščanja toplote|2014|Slovenski jezik|FS - Fakulteta za strojništvo|[Maribor|2323|256
43970|EFFECT OF GELATINE SCAFFOLDS FABRICATION AS POLYPROPYLENE MESH COAT ON IMPLANT BIOCOMPATIBILITY|Gorgieva, Selestina|Kokol, Vanja|gelatin, targeted cross-linking, controlled freezing, gradiental micro-porosity, scaffold, surface and interface chemistry, physico-mechanical properties, polypropylene mesh, composite, biocompatibility.|2014|Angleški jezik|FS - Fakulteta za strojništvo|[Maribor|2355|188
44180|ŠTUDIJA VPLIVA OBRATOVALNIH POGOJEV IN PREDČIŠČENJA NA MAŠENJE MEMBRANE PRI ULTRAFILTRACIJI HLADILNO MAZALNIH SREDSTEV|Križan Milić, Janja|Simonič, Marjana|hladilno mazalna sredstva, ultrafiltracija, keramična membrana, elektrokoagulacija, predčiščenje, mehanizmi mašenja|2014|Slovenski jezik|FKKT - Fakulteta za kemijo in kemijsko tehnologijo|[Maribor|2548|208
44123|Kaos v diskretnih homogenih kvadratičnih sistemih v ravnini|Kutnjak, Milan|Mencinger, Matej|kvadratični sistem, diskretni dinamični sistem, iteracija kompleksnih funkcij, racionalna funkcija stopnje 2, periodične orbite, kaos, komutativna algebra, neasociativna algebra, nilpotent reda 2, projektor.|2014|Slovenski jezik|FNM - Fakulteta za naravoslovje in matematiko|[Maribor|3001|170
43987|VPLIV NAPETOSTNEGA STANJA NA MIKROSTRUKTURO ORTODONTSKE SPOMINSKE ZLITINE NiTi|Ferčec, Janko|Rudolf, Rebeka|spominska zlitina NiTi, ortodontska žica, fazna transformacija, mikrostruktura|2014|Slovenski jezik|FS - Fakulteta za strojništvo|[Maribor|2262|338
43875|SINTEZA FUNKCIONALNIH ZAMREŽENIH MAKROMOLEKUL IZ EMULZIJ|Sevšek, Urška|Krajnc, Peter|porozni polimeri, poliHIPE, polimerizacija, hiperzamreženje, polistiren, polimetakrilat, funkcionalizacija polimerov|2014|Slovenski jezik|FKKT - Fakulteta za kemijo in kemijsko tehnologijo|Maribor|2383|374
43997|Variabilnost lobanje dinarske voluharice Dinaromys bogdanovi (Rodentia: Cricetidae): spolni dimorfizem, alometrija in filogenija|Klenovšek, Tina|Janžekovič, Franc|lobanja, geometrijska morfometrija, filogenija, alometrija, spolni dimorfizem|2014|Slovenski jezik|FNM - Fakulteta za naravoslovje in matematiko|[Maribor|4356|568
43863|VPELJAVA CELOVITEGA MODELA OBRAVNAVE IZJEM ZNOTRAJ STORITVENO USMERJENE ARHITEKTURE|Kocbek, Andrej|Jurič, Matjaž|storitveno usmerjena arhitektura, obravnava izjem, politika obravnave izjem, upravljavec izjem, poslovni proces, BPEL|2014|Slovenski jezik|FERI - Fakulteta za elektrotehniko, računalništvo in informatiko|[S. l.|2182|161
43890|OPTIMIZACIJA PROCESNIH PARAMETROV PRI VODENJU INJEKCIJSKEGA BRIZGANJA Z UPORABO INTELIGENTNIH METOD|Kusić, Dragan|Svečko, Rajko|optimizacija, procesni parametri, robustno vodenje, injekcijsko brizganje, skrčki, zvijanje, umetna inteligenca, neporušitveno testiranje, akustična emisija, valčna transformacija|2014|Slovenski jezik|FERI - Fakulteta za elektrotehniko, računalništvo in informatiko|[S. l.|3032|241
